year,league_id,division_id,rank,games_played,home_games,wins,losses,division_winner,wild_card_winner,league_winner,world_series_winner,runs_scored,at_bats,hits,doubles,triples,homeruns,walks,strikeouts_by_batters,stolen_bases,caught_stealing,batters_hit_by_pitch,sacrifice_flies,opponents_runs_scored,earned_runs_allowed,earned_run_average,complete_games,shutouts,saves,outs_pitches,hits_allowed,homeruns_allowed,walks_allowed,strikeouts_by_pitchers,errors,double_plays,fielding_percentage,home_attendance
2005.0,1,1,3.0,162.0,81.0,83.0,79.0,0,0,0,0,722.0,5505.0,1421.0,279.0,32.0,175.0,486.0,1075.0,153.0,40.0,48.0,38.0,648.0,599.0,3.76,8.0,11.0,38.0,4307.0,1390.0,135.0,491.0,1012.0,106.0,146.0,0.983,2829929.0
2005.0,0,2,2.0,162.0,81.0,88.0,74.0,0,0,0,0,772.0,5627.0,1476.0,310.0,20.0,155.0,537.0,819.0,31.0,22.0,52.0,40.0,658.0,594.0,3.69,9.0,12.0,38.0,4351.0,1315.0,154.0,504.0,1075.0,88.0,166.0,0.986,2109118.0
2005.0,1,1,2.0,162.0,81.0,88.0,74.0,0,0,0,0,807.0,5542.0,1494.0,282.0,35.0,167.0,639.0,1083.0,116.0,27.0,56.0,46.0,726.0,672.0,4.21,4.0,6.0,40.0,4305.0,1379.0,189.0,487.0,1159.0,90.0,132.0,0.985,2665304.0
2005.0,1,0,6.0,162.0,81.0,67.0,95.0,0,0,0,0,680.0,5573.0,1445.0,292.0,38.0,139.0,471.0,1092.0,73.0,30.0,72.0,49.0,769.0,706.0,4.42,4.0,14.0,35.0,4308.0,1456.0,162.0,612.0,958.0,117.0,193.0,0.981,1817245.0
2005.0,1,2,1.0,162.0,81.0,82.0,80.0,1,0,0,0,684.0,5502.0,1416.0,269.0,39.0,130.0,600.0,977.0,99.0,44.0,49.0,48.0,726.0,668.0,4.13,4.0,8.0,45.0,4366.0,1452.0,146.0,503.0,1133.0,109.0,136.0,0.982,2869787.0
2005.0,0,2,4.0,162.0,81.0,69.0,93.0,0,0,0,0,699.0,5507.0,1408.0,289.0,34.0,130.0,466.0,986.0,102.0,47.0,48.0,37.0,751.0,712.0,4.49,6.0,7.0,39.0,4283.0,1483.0,179.0,496.0,892.0,86.0,144.0,0.986,2725459.0
2005.0,1,2,3.0,162.0,81.0,75.0,87.0,0,0,0,0,649.0,5462.0,1427.0,299.0,26.0,128.0,431.0,901.0,71.0,35.0,49.0,44.0,745.0,695.0,4.33,4.0,8.0,46.0,4333.0,1456.0,151.0,592.0,972.0,90.0,146.0,0.985,3181023.0
2005.0,1,0,1.0,162.0,81.0,100.0,62.0,1,0,0,0,805.0,5538.0,1494.0,287.0,26.0,170.0,534.0,947.0,83.0,36.0,62.0,35.0,634.0,560.0,3.49,15.0,14.0,48.0,4337.0,1399.0,153.0,443.0,974.0,100.0,196.0,0.984,3538988.0
2005.0,0,1,5.0,162.0,81.0,67.0,95.0,0,0,0,0,750.0,5552.0,1519.0,289.0,40.0,157.0,412.0,990.0,151.0,49.0,69.0,51.0,936.0,851.0,5.39,1.0,4.0,43.0,4265.0,1570.0,194.0,615.0,949.0,124.0,139.0,0.979,1141669.0
2005.0,0,2,3.0,162.0,81.0,79.0,83.0,0,0,0,0,865.0,5716.0,1528.0,311.0,29.0,260.0,495.0,1112.0,67.0,15.0,48.0,32.0,858.0,794.0,4.96,2.0,6.0,46.0,4320.0,1589.0,159.0,522.0,932.0,108.0,149.0,0.982,2525221.0
2005.0,0,1,3.0,162.0,81.0,80.0,82.0,0,0,0,0,775.0,5581.0,1480.0,307.0,39.0,136.0,486.0,955.0,72.0,35.0,89.0,56.0,705.0,653.0,4.06,9.0,8.0,35.0,4341.0,1475.0,185.0,444.0,958.0,95.0,154.0,0.985,2014995.0
2005.0,1,1,5.0,162.0,81.0,81.0,81.0,0,0,0,0,639.0,5426.0,1367.0,311.0,32.0,117.0,491.0,1090.0,45.0,45.0,89.0,45.0,673.0,627.0,3.87,4.0,9.0,51.0,4374.0,1456.0,140.0,539.0,997.0,92.0,156.0,0.985,2731993.0
2006.0,1,2,4.0,162.0,81.0,76.0,86.0,0,0,0,0,773.0,5645.0,1506.0,331.0,38.0,160.0,504.0,965.0,76.0,30.0,67.0,53.0,788.0,727.0,4.48,8.0,9.0,34.0,4379.0,1503.0,168.0,536.0,1115.0,104.0,172.0,0.983,2091685.0
2006.0,1,1,3.0,162.0,81.0,79.0,83.0,0,0,0,0,849.0,5583.0,1510.0,312.0,26.0,222.0,526.0,1169.0,52.0,35.0,52.0,44.0,805.0,736.0,4.6,6.0,6.0,38.0,4324.0,1529.0,183.0,572.0,1049.0,99.0,146.0,0.984,2550524.0
2006.0,0,1,4.0,162.0,81.0,70.0,92.0,0,0,0,0,768.0,5610.0,1556.0,288.0,20.0,164.0,474.0,878.0,121.0,32.0,73.0,41.0,899.0,843.0,5.35,5.0,9.0,35.0,4257.0,1579.0,216.0,613.0,1016.0,102.0,156.0,0.983,2153139.0
2006.0,0,1,3.0,162.0,81.0,86.0,76.0,0,0,0,0,820.0,5619.0,1510.0,327.0,16.0,192.0,672.0,1056.0,51.0,23.0,66.0,56.0,825.0,773.0,4.83,3.0,6.0,46.0,4324.0,1570.0,181.0,509.0,1070.0,66.0,174.0,0.989,2930588.0
2006.0,0,0,3.0,162.0,81.0,90.0,72.0,0,0,0,0,868.0,5657.0,1586.0,291.0,20.0,236.0,502.0,1056.0,93.0,48.0,58.0,57.0,794.0,743.0,4.61,5.0,11.0,46.0,4347.0,1534.0,200.0,433.0,1012.0,90.0,145.0,0.985,2957414.0
2006.0,1,0,6.0,162.0,81.0,66.0,96.0,0,0,0,0,716.0,5587.0,1496.0,271.0,46.0,166.0,395.0,928.0,121.0,49.0,43.0,37.0,834.0,758.0,4.74,2.0,7.0,29.0,4317.0,1396.0,210.0,687.0,1250.0,106.0,122.0,0.982,3123215.0
2006.0,1,0,3.0,162.0,82.0,80.0,82.0,0,0,0,0,749.0,5515.0,1419.0,291.0,12.0,217.0,614.0,1192.0,124.0,33.0,59.0,38.0,801.0,725.0,4.51,9.0,10.0,36.0,4337.0,1576.0,213.0,464.0,1053.0,128.0,139.0,0.979,2134607.0
2006.0,0,0,4.0,162.0,81.0,78.0,84.0,0,0,0,0,870.0,5619.0,1576.0,351.0,27.0,196.0,556.0,1204.0,55.0,23.0,54.0,43.0,782.0,698.0,4.41,13.0,13.0,24.0,4270.0,1583.0,166.0,429.0,948.0,118.0,165.0,0.981,1997995.0
2006.0,1,2,4.0,162.0,81.0,76.0,86.0,0,0,0,0,813.0,5562.0,1504.0,325.0,54.0,157.0,561.0,1108.0,85.0,50.0,60.0,45.0,812.0,749.0,4.66,5.0,8.0,34.0,4342.0,1549.0,155.0,553.0,952.0,91.0,190.0,0.985,2104362.0
2006.0,0,0,2.0,162.0,81.0,95.0,67.0,0,1,1,0,822.0,5642.0,1548.0,294.0,40.0,203.0,430.0,1133.0,60.0,40.0,45.0,36.0,675.0,618.0,3.84,3.0,16.0,46.0,4344.0,1420.0,160.0,489.0,1003.0,106.0,162.0,0.983,2595937.0
2006.0,1,1,4.0,162.0,81.0,78.0,84.0,0,0,0,0,758.0,5502.0,1454.0,309.0,42.0,182.0,497.0,1249.0,110.0,58.0,74.0,42.0,772.0,696.0,4.37,6.0,6.0,41.0,4300.0,1465.0,166.0,622.0,1088.0,126.0,166.0,0.979,1164134.0
2006.0,1,0,2.0,162.0,81.0,82.0,80.0,0,0,0,0,735.0,5521.0,1407.0,275.0,27.0,174.0,585.0,1076.0,79.0,36.0,73.0,46.0,719.0,666.0,4.08,5.0,12.0,42.0,4406.0,1425.0,182.0,480.0,1160.0,80.0,164.0,0.987,3022763.0
2006.0,0,0,5.0,162.0,81.0,62.0,100.0,0,0,0,0,757.0,5589.0,1515.0,335.0,37.0,124.0,474.0,1040.0,65.0,34.0,64.0,48.0,971.0,896.0,5.65,3.0,5.0,35.0,4279.0,1648.0,213.0,637.0,904.0,98.0,189.0,0.984,1372638.0
2006.0,0,2,2.0,162.0,81.0,89.0,73.0,0,0,0,0,766.0,5609.0,1539.0,309.0,29.0,159.0,486.0,914.0,148.0,57.0,42.0,53.0,732.0,652.0,4.04,5.0,12.0,50.0,4358.0,1410.0,158.0,471.0,1164.0,124.0,154.0,0.979,3406790.0
2006.0,1,2,2.0,162.0,81.0,88.0,74.0,0,1,0,0,820.0,5628.0,1552.0,307.0,58.0,153.0,601.0,959.0,128.0,49.0,51.0,48.0,751.0,686.0,4.23,1.0,10.0,40.0,4381.0,1524.0,152.0,492.0,1068.0,115.0,174.0,0.982,3758545.0
2006.0,1,0,4.0,162.0,81.0,75.0,87.0,0,0,0,0,730.0,5433.0,1400.0,301.0,20.0,180.0,502.0,1233.0,71.0,37.0,82.0,53.0,833.0,763.0,4.82,7.0,8.0,43.0,4277.0,1454.0,177.0,514.0,1145.0,117.0,126.0,0.98,2335643.0
2006.0,0,0,1.0,162.0,81.0,96.0,66.0,1,0,0,0,801.0,5602.0,1608.0,275.0,34.0,143.0,490.0,872.0,101.0,42.0,50.0,55.0,683.0,632.0,3.95,1.0,6.0,40.0,4318.0,1490.0,182.0,356.0,1164.0,84.0,135.0,0.986,2285018.0
2006.0,0,1,1.0,162.0,81.0,97.0,65.0,1,0,0,0,930.0,5651.0,1608.0,327.0,21.0,210.0,649.0,1053.0,139.0,35.0,72.0,49.0,767.0,708.0,4.41,5.0,8.0,43.0,4331.0,1463.0,170.0,496.0,1019.0,104.0,145.0,0.983,4248067.0
2006.0,1,1,1.0,162.0,81.0,97.0,65.0,1,0,0,0,834.0,5558.0,1469.0,323.0,41.0,200.0,547.0,1071.0,146.0,35.0,62.0,47.0,731.0,673.0,4.14,5.0,12.0,43.0,4384.0,1402.0,180.0,527.0,1161.0,104.0,131.0,0.983,3379535.0
2006.0,0,2,1.0,162.0,81.0,93.0,69.0,1,0,0,0,771.0,5500.0,1429.0,266.0,22.0,175.0,650.0,976.0,61.0,20.0,50.0,56.0,727.0,679.0,4.21,5.0,11.0,54.0,4355.0,1525.0,162.0,529.0,1003.0,84.0,173.0,0.986,1976625.0
2006.0,1,1,2.0,162.0,81.0,85.0,77.0,0,0,0,0,865.0,5687.0,1518.0,294.0,41.0,216.0,626.0,1203.0,92.0,25.0,95.0,44.0,812.0,747.0,4.6,4.0,6.0,42.0,4381.0,1561.0,211.0,512.0,1138.0,104.0,153.0,0.983,2701815.0
2006.0,1,0,5.0,162.0,81.0,67.0,95.0,0,0,0,0,691.0,5558.0,1462.0,286.0,17.0,141.0,459.0,1200.0,68.0,23.0,89.0,49.0,797.0,720.0,4.52,2.0,10.0,39.0,4305.0,1545.0,156.0,620.0,1060.0,104.0,168.0,0.983,1861549.0
2006.0,1,2,1.0,162.0,81.0,88.0,74.0,1,0,0,0,731.0,5576.0,1465.0,298.0,38.0,161.0,564.0,1104.0,123.0,31.0,40.0,47.0,679.0,629.0,3.87,4.0,11.0,50.0,4391.0,1385.0,176.0,468.0,1097.0,92.0,138.0,0.985,2659757.0
2006.0,0,2,4.0,162.0,81.0,78.0,84.0,0,0,0,0,756.0,5670.0,1540.0,266.0,42.0,172.0,404.0,974.0,106.0,37.0,63.0,38.0,792.0,739.0,4.6,6.0,6.0,47.0,4340.0,1500.0,183.0,560.0,1067.0,88.0,150.0,0.985,2481165.0
2006.0,1,2,3.0,161.0,81.0,76.0,85.0,0,0,0,0,746.0,5472.0,1418.0,297.0,52.0,163.0,494.0,891.0,58.0,25.0,53.0,37.0,790.0,735.0,4.63,7.0,9.0,37.0,4289.0,1422.0,153.0,584.0,992.0,91.0,132.0,0.985,3130313.0
2006.0,1,0,1.0,161.0,80.0,83.0,78.0,1,0,1,1,781.0,5522.0,1484.0,292.0,27.0,184.0,531.0,922.0,59.0,32.0,61.0,40.0,762.0,721.0,4.54,6.0,9.0,38.0,4289.0,1475.0,193.0,504.0,970.0,98.0,170.0,0.984,3407104.0
2006.0,0,1,5.0,162.0,81.0,61.0,101.0,0,0,0,0,689.0,5474.0,1395.0,267.0,33.0,190.0,441.0,1106.0,134.0,52.0,47.0,43.0,856.0,782.0,4.96,3.0,7.0,33.0,4261.0,1600.0,180.0,606.0,979.0,116.0,156.0,0.981,1368950.0
2006.0,0,2,3.0,162.0,81.0,80.0,82.0,0,0,0,0,835.0,5659.0,1571.0,357.0,23.0,183.0,505.0,1061.0,53.0,24.0,40.0,50.0,784.0,731.0,4.6,3.0,8.0,42.0,4294.0,1558.0,162.0,496.0,972.0,98.0,174.0,0.984,2388757.0
2006.0,0,1,2.0,162.0,81.0,87.0,75.0,0,0,0,0,809.0,5596.0,1591.0,348.0,27.0,199.0,514.0,906.0,65.0,33.0,63.0,52.0,754.0,694.0,4.37,6.0,6.0,42.0,4285.0,1447.0,185.0,504.0,1076.0,99.0,157.0,0.984,2302212.0
2006.0,1,1,5.0,162.0,81.0,71.0,91.0,0,0,0,0,746.0,5495.0,1437.0,322.0,22.0,164.0,594.0,1156.0,123.0,62.0,69.0,49.0,872.0,803.0,5.03,1.0,3.0,32.0,4309.0,1535.0,193.0,584.0,960.0,131.0,123.0,0.978,2153056.0
2007.0,1,2,1.0,162.0,81.0,90.0,72.0,1,0,0,0,712.0,5398.0,1350.0,286.0,40.0,171.0,532.0,1111.0,109.0,24.0,57.0,58.0,732.0,662.0,4.13,7.0,12.0,51.0,4323.0,1446.0,169.0,546.0,1088.0,106.0,157.0,0.983,2325249.0
2007.0,1,1,3.0,162.0,81.0,84.0,78.0,0,0,0,0,810.0,5689.0,1562.0,328.0,27.0,176.0,534.0,1149.0,64.0,30.0,49.0,47.0,733.0,665.0,4.11,1.0,6.0,36.0,4369.0,1442.0,172.0,537.0,1106.0,107.0,141.0,0.983,2745207.0
2007.0,0,1,4.0,162.0,81.0,69.0,93.0,0,0,0,0,756.0,5631.0,1529.0,306.0,30.0,142.0,500.0,939.0,144.0,42.0,47.0,47.0,868.0,827.0,5.17,4.0,9.0,30.0,4316.0,1491.0,161.0,696.0,1087.0,79.0,155.0,0.987,2164822.0
2007.0,0,1,1.0,162.0,81.0,96.0,66.0,1,0,1,1,867.0,5589.0,1561.0,352.0,35.0,166.0,689.0,1042.0,96.0,24.0,64.0,54.0,657.0,618.0,3.87,5.0,13.0,45.0,4316.0,1350.0,151.0,482.0,1149.0,81.0,145.0,0.986,2970755.0
2007.0,0,0,4.0,162.0,81.0,72.0,90.0,0,0,0,0,693.0,5441.0,1341.0,249.0,20.0,190.0,532.0,1149.0,78.0,45.0,52.0,35.0,839.0,763.0,4.77,9.0,9.0,42.0,4322.0,1556.0,174.0,499.0,1015.0,108.0,168.0,0.982,2684395.0
2007.0,1,0,1.0,162.0,81.0,85.0,77.0,1,0,0,0,752.0,5643.0,1530.0,340.0,28.0,151.0,500.0,1054.0,86.0,33.0,40.0,37.0,690.0,650.0,4.04,2.0,10.0,39.0,4340.0,1340.0,165.0,573.0,1211.0,94.0,134.0,0.984,3252462.0
2007.0,1,0,5.0,162.0,81.0,72.0,90.0,0,0,0,0,783.0,5607.0,1496.0,293.0,23.0,204.0,536.0,1113.0,97.0,31.0,66.0,46.0,853.0,796.0,4.94,6.0,7.0,34.0,4349.0,1605.0,198.0,482.0,1068.0,95.0,155.0,0.984,2058593.0
2007.0,0,0,1.0,162.0,80.0,96.0,66.0,1,0,0,0,811.0,5604.0,1504.0,305.0,27.0,178.0,590.0,1202.0,72.0,41.0,80.0,59.0,704.0,658.0,4.05,9.0,9.0,49.0,4388.0,1519.0,146.0,410.0,1047.0,92.0,167.0,0.985,2275912.0
2007.0,1,2,2.0,163.0,82.0,90.0,73.0,0,1,1,0,860.0,5691.0,1591.0,313.0,36.0,171.0,622.0,1152.0,100.0,31.0,58.0,44.0,758.0,706.0,4.32,4.0,7.0,39.0,4416.0,1497.0,164.0,504.0,967.0,68.0,180.0,0.989,2376250.0
2007.0,0,0,2.0,162.0,81.0,88.0,74.0,0,0,0,0,887.0,5757.0,1652.0,352.0,50.0,177.0,474.0,1054.0,103.0,30.0,56.0,45.0,797.0,735.0,4.57,1.0,9.0,44.0,4342.0,1498.0,174.0,566.0,1047.0,99.0,148.0,0.984,3047133.0
2007.0,1,1,5.0,162.0,81.0,71.0,91.0,0,0,0,0,790.0,5627.0,1504.0,340.0,38.0,201.0,521.0,1332.0,105.0,34.0,82.0,42.0,891.0,793.0,4.94,0.0,4.0,40.0,4331.0,1617.0,176.0,661.0,1142.0,137.0,159.0,0.977,1370511.0
2007.0,1,0,4.0,162.0,81.0,73.0,89.0,0,0,0,0,723.0,5605.0,1457.0,293.0,30.0,167.0,547.0,1043.0,65.0,33.0,55.0,40.0,813.0,761.0,4.68,2.0,6.0,38.0,4394.0,1566.0,206.0,510.0,1109.0,103.0,128.0,0.983,3020405.0
2007.0,0,0,5.0,162.0,81.0,69.0,93.0,0,0,0,0,706.0,5534.0,1447.0,300.0,46.0,102.0,428.0,1069.0,78.0,44.0,89.0,47.0,778.0,716.0,4.48,2.0,6.0,36.0,4312.0,1547.0,168.0,520.0,993.0,106.0,160.0,0.982,1616867.0
2007.0,0,2,1.0,162.0,81.0,94.0,68.0,1,0,0,0,822.0,5554.0,1578.0,324.0,23.0,123.0,507.0,883.0,139.0,55.0,40.0,65.0,731.0,674.0,4.23,5.0,9.0,43.0,4305.0,1480.0,151.0,477.0,1156.0,101.0,154.0,0.983,3365632.0
2007.0,1,2,4.0,162.0,81.0,82.0,80.0,0,0,0,0,735.0,5614.0,1544.0,276.0,35.0,129.0,511.0,864.0,137.0,50.0,41.0,55.0,727.0,677.0,4.2,4.0,6.0,43.0,4350.0,1443.0,146.0,518.0,1184.0,114.0,160.0,0.981,3857036.0
2007.0,1,0,2.0,162.0,81.0,83.0,79.0,0,0,0,0,801.0,5554.0,1455.0,310.0,37.0,231.0,501.0,1137.0,96.0,32.0,76.0,47.0,776.0,708.0,4.41,3.0,6.0,49.0,4333.0,1513.0,161.0,507.0,1174.0,109.0,144.0,0.982,2869144.0
2007.0,0,0,3.0,162.0,81.0,79.0,83.0,0,0,0,0,718.0,5522.0,1460.0,273.0,36.0,118.0,512.0,839.0,112.0,30.0,48.0,45.0,725.0,663.0,4.15,5.0,8.0,38.0,4310.0,1505.0,185.0,420.0,1094.0,95.0,151.0,0.984,2296383.0
2007.0,0,1,2.0,162.0,81.0,94.0,68.0,0,1,0,0,968.0,5717.0,1656.0,326.0,32.0,201.0,637.0,991.0,123.0,40.0,78.0,54.0,777.0,724.0,4.49,1.0,5.0,34.0,4352.0,1498.0,150.0,578.0,1009.0,88.0,174.0,0.985,4271083.0
2007.0,1,1,2.0,162.0,81.0,88.0,74.0,0,0,0,0,804.0,5605.0,1543.0,294.0,27.0,177.0,549.0,981.0,200.0,46.0,54.0,58.0,750.0,687.0,4.26,2.0,10.0,39.0,4357.0,1415.0,165.0,570.0,1134.0,101.0,124.0,0.983,3853955.0
2007.0,0,2,3.0,162.0,81.0,76.0,86.0,0,0,0,0,741.0,5577.0,1430.0,295.0,16.0,171.0,664.0,1119.0,52.0,20.0,49.0,56.0,758.0,689.0,4.28,4.0,9.0,36.0,4344.0,1468.0,138.0,530.0,1036.0,90.0,153.0,0.985,1921844.0
2007.0,1,1,1.0,162.0,81.0,89.0,73.0,1,0,0,0,892.0,5688.0,1558.0,326.0,41.0,213.0,641.0,1205.0,138.0,19.0,90.0,52.0,821.0,767.0,4.73,5.0,5.0,42.0,4375.0,1555.0,198.0,558.0,1050.0,89.0,162.0,0.986,3108325.0
2007.0,1,0,6.0,162.0,81.0,68.0,94.0,0,0,0,0,724.0,5569.0,1463.0,322.0,31.0,148.0,463.0,1135.0,68.0,30.0,71.0,51.0,846.0,793.0,4.93,4.0,5.0,32.0,4343.0,1627.0,174.0,518.0,997.0,83.0,190.0,0.986,1749142.0
2007.0,1,2,3.0,163.0,81.0,89.0,74.0,0,0,0,0,741.0,5612.0,1408.0,322.0,31.0,171.0,557.0,1229.0,55.0,24.0,49.0,44.0,666.0,611.0,3.7,1.0,20.0,45.0,4454.0,1406.0,119.0,474.0,1136.0,92.0,147.0,0.985,2790074.0
2007.0,0,2,2.0,162.0,82.0,88.0,74.0,0,0,0,0,794.0,5684.0,1629.0,284.0,22.0,153.0,389.0,861.0,81.0,30.0,62.0,40.0,813.0,754.0,4.73,6.0,12.0,43.0,4303.0,1578.0,147.0,546.0,1020.0,90.0,167.0,0.985,2672223.0
2007.0,1,2,5.0,162.0,81.0,71.0,91.0,0,0,0,0,683.0,5538.0,1407.0,267.0,37.0,131.0,532.0,907.0,119.0,33.0,39.0,36.0,720.0,677.0,4.19,5.0,10.0,37.0,4361.0,1442.0,133.0,593.0,1057.0,88.0,148.0,0.986,3223215.0
2007.0,1,0,3.0,162.0,81.0,78.0,84.0,0,0,0,0,725.0,5529.0,1513.0,279.0,13.0,141.0,506.0,909.0,56.0,33.0,54.0,54.0,829.0,741.0,4.65,2.0,8.0,34.0,4307.0,1514.0,168.0,509.0,945.0,121.0,155.0,0.98,3552180.0
2007.0,0,1,5.0,162.0,81.0,66.0,96.0,0,0,0,0,782.0,5593.0,1500.0,291.0,36.0,187.0,545.0,1324.0,131.0,48.0,53.0,52.0,944.0,879.0,5.53,2.0,2.0,28.0,4289.0,1649.0,199.0,568.0,1194.0,117.0,155.0,0.98,1387603.0
2007.0,0,2,4.0,162.0,81.0,75.0,87.0,0,0,0,0,816.0,5555.0,1460.0,298.0,36.0,179.0,503.0,1224.0,88.0,25.0,56.0,42.0,844.0,755.0,4.75,0.0,6.0,42.0,4290.0,1525.0,155.0,668.0,976.0,124.0,179.0,0.98,2353862.0
2007.0,0,1,3.0,162.0,81.0,83.0,79.0,0,0,0,0,753.0,5536.0,1434.0,344.0,24.0,165.0,533.0,1044.0,57.0,22.0,47.0,48.0,699.0,644.0,4.0,11.0,9.0,44.0,4346.0,1383.0,157.0,479.0,1067.0,102.0,160.0,0.984,2360644.0
2007.0,1,1,4.0,162.0,81.0,73.0,89.0,0,0,0,0,673.0,5520.0,1415.0,309.0,31.0,123.0,524.0,1128.0,69.0,23.0,53.0,41.0,783.0,736.0,4.58,0.0,6.0,46.0,4340.0,1502.0,187.0,580.0,931.0,109.0,153.0,0.982,1943812.0
2008.0,1,2,2.0,162.0,81.0,82.0,80.0,0,0,0,0,720.0,5409.0,1355.0,318.0,47.0,159.0,587.0,1287.0,58.0,23.0,49.0,43.0,706.0,635.0,3.98,6.0,9.0,39.0,4304.0,1403.0,147.0,451.0,1229.0,113.0,137.0,0.981,2509924.0
2008.0,1,1,4.0,162.0,81.0,72.0,90.0,0,0,0,0,753.0,5604.0,1514.0,316.0,33.0,130.0,618.0,1023.0,58.0,27.0,42.0,34.0,778.0,714.0,4.46,2.0,7.0,26.0,4322.0,1439.0,156.0,586.0,1076.0,107.0,149.0,0.983,2532834.0
2008.0,0,1,5.0,161.0,81.0,68.0,93.0,0,0,0,0,782.0,5559.0,1486.0,322.0,30.0,172.0,533.0,990.0,81.0,37.0,42.0,48.0,869.0,810.0,5.13,4.0,4.0,35.0,4266.0,1538.0,184.0,687.0,922.0,100.0,163.0,0.983,1950075.0
2008.0,0,1,2.0,162.0,81.0,95.0,67.0,0,1,0,0,845.0,5596.0,1565.0,353.0,33.0,173.0,646.0,1068.0,120.0,35.0,70.0,62.0,694.0,645.0,4.01,5.0,16.0,47.0,4339.0,1369.0,147.0,548.0,1185.0,85.0,149.0,0.986,3048250.0
2008.0,0,0,1.0,163.0,82.0,89.0,74.0,1,0,0,0,811.0,5553.0,1458.0,296.0,13.0,235.0,540.0,1016.0,67.0,34.0,63.0,47.0,729.0,658.0,4.06,4.0,10.0,34.0,4373.0,1471.0,156.0,460.0,1147.0,108.0,155.0,0.983,2500648.0
2008.0,1,0,1.0,161.0,81.0,97.0,64.0,1,0,0,0,855.0,5588.0,1552.0,329.0,21.0,184.0,636.0,1186.0,87.0,34.0,50.0,45.0,671.0,624.0,3.87,2.0,8.0,44.0,4352.0,1329.0,160.0,548.0,1264.0,99.0,118.0,0.983,3300200.0
2008.0,1,0,5.0,162.0,81.0,74.0,88.0,0,0,0,0,704.0,5465.0,1351.0,269.0,24.0,187.0,560.0,1125.0,85.0,47.0,50.0,41.0,800.0,729.0,4.55,2.0,6.0,34.0,4327.0,1542.0,201.0,557.0,1227.0,114.0,156.0,0.981,2058632.0
2008.0,0,0,3.0,162.0,81.0,81.0,81.0,0,0,0,0,805.0,5543.0,1455.0,339.0,22.0,171.0,560.0,1213.0,77.0,29.0,103.0,49.0,761.0,711.0,4.45,10.0,13.0,31.0,4311.0,1530.0,170.0,444.0,986.0,94.0,182.0,0.985,2169760.0
2008.0,1,2,3.0,162.0,81.0,74.0,88.0,0,0,0,0,747.0,5557.0,1462.0,310.0,28.0,160.0,570.0,1209.0,141.0,37.0,57.0,38.0,822.0,766.0,4.77,3.0,8.0,36.0,4338.0,1547.0,148.0,562.0,1041.0,96.0,176.0,0.985,2650218.0
2008.0,0,0,5.0,162.0,81.0,74.0,88.0,0,0,0,0,821.0,5641.0,1529.0,293.0,41.0,200.0,572.0,1076.0,63.0,31.0,44.0,44.0,857.0,786.0,4.9,1.0,2.0,34.0,4335.0,1541.0,172.0,644.0,991.0,113.0,172.0,0.981,3202645.0
2008.0,1,1,3.0,161.0,81.0,84.0,77.0,0,0,0,0,770.0,5499.0,1397.0,302.0,28.0,208.0,543.0,1371.0,76.0,28.0,69.0,46.0,767.0,707.0,4.43,2.0,8.0,36.0,4306.0,1421.0,161.0,586.0,1127.0,117.0,122.0,0.98,1335076.0
2008.0,1,0,3.0,161.0,80.0,86.0,75.0,0,0,0,0,712.0,5451.0,1432.0,284.0,22.0,167.0,449.0,1051.0,114.0,52.0,52.0,41.0,743.0,691.0,4.36,4.0,13.0,48.0,4276.0,1453.0,197.0,492.0,1095.0,67.0,142.0,0.989,2779487.0
2008.0,0,0,4.0,162.0,81.0,75.0,87.0,0,0,0,0,691.0,5608.0,1507.0,303.0,28.0,120.0,392.0,1005.0,79.0,38.0,50.0,36.0,781.0,720.0,4.48,2.0,8.0,44.0,4337.0,1473.0,159.0,515.0,1085.0,96.0,159.0,0.984,1578922.0
2008.0,0,2,1.0,162.0,81.0,100.0,62.0,1,0,0,0,765.0,5540.0,1486.0,274.0,25.0,159.0,481.0,987.0,129.0,48.0,52.0,50.0,697.0,644.0,3.99,7.0,10.0,66.0,4354.0,1455.0,160.0,457.0,1106.0,91.0,159.0,0.985,3336747.0
2008.0,1,2,1.0,162.0,81.0,84.0,78.0,1,0,0,0,700.0,5506.0,1455.0,271.0,29.0,137.0,543.0,1032.0,126.0,43.0,43.0,38.0,648.0,591.0,3.68,5.0,11.0,35.0,4342.0,1381.0,123.0,480.0,1205.0,101.0,138.0,0.984,3730553.0
2008.0,1,0,2.0,162.0,81.0,90.0,72.0,0,1,0,0,750.0,5535.0,1398.0,324.0,35.0,198.0,550.0,1203.0,108.0,38.0,69.0,43.0,689.0,623.0,3.85,12.0,10.0,45.0,4367.0,1415.0,175.0,528.0,1110.0,101.0,160.0,0.984,3068458.0
2008.0,0,0,2.0,163.0,81.0,88.0,75.0,0,0,0,0,829.0,5641.0,1572.0,298.0,49.0,111.0,529.0,979.0,102.0,42.0,36.0,72.0,745.0,675.0,4.16,5.0,10.0,42.0,4377.0,1568.0,183.0,406.0,995.0,108.0,168.0,0.982,2302431.0
2008.0,0,1,3.0,162.0,81.0,89.0,73.0,0,0,0,0,789.0,5572.0,1512.0,289.0,20.0,180.0,535.0,1015.0,118.0,39.0,80.0,39.0,727.0,685.0,4.28,1.0,11.0,42.0,4325.0,1478.0,143.0,489.0,1141.0,83.0,141.0,0.986,4298655.0
